text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
patek_041,patek_phillipe,Patek Phillipe,luxury_watch,Switzerland,website_copy,instagram/dandelion pocket watch,advertisement_copy,2026-present,"This unique pocket watch in yellow gold conjures up all the delicacy of the dandelion flower’s tiny plumed seeds, just before a breath of wind blows them away. Featuring ‘flinqué’ and ‘paillonné’ enamel enriched with miniature painting on enamel, the dial alone is decorated with hand-executed ‘guilloché’ work, which shines through the translucent enamel according to the technique of ‘flinqué’ enameling.",https://www.instagram.com/p/DXo3BORjEVf/?img_index=1,2025-05-06
patek_042,patek_phillipe,Patek Phillipe,luxury_watch,Switzerland,website_copy,instagram/house of dragon,advertisement_copy,2025-2026,"This unique piece in ‘Grand Feu cloisonné’ enamel pays tribute to architect Antoni Gaudi and marks, in 2026, the 100th anniversary of his death. It celebrates the most emblematic of his buildings in Barcelona, whose roof of tiles resembling scales is said to symbolize the dragon slain by St George, patron saint of Catalonia.",https://www.instagram.com/p/DXo27VYDDcd/?img_index=1,2026-05-06
patek_043,patek_phillipe,Patek Phillipe,luxury_watch,Switzerland,website_copy,instagram/la catrina caltrava,advertisement_copy,2025-present,"These three limited editions of ten timepieces per model, in rose or white gold, pay tribute to the Mariachis and La Catrina, essential characters drawn from popular Mexican culture.",https://www.instagram.com/p/DXcHRwpDL0M/?img_index=1,2026-05-06
patek_044,patek_phillipe,Patek Phillipe,luxury_watch,Switzerland,website_copy,instagram/macawa dome table clock,advertisement_copy,2025-2026,"As every year, the Rare Handcrafts exhibition unveils extraordinary creations, among them this unique dome table clock ""Macaws"" Ref. 22000M. In 'Grand Feu cloisonné' enamel, enriched with precious gems and miniature painting on enamel, it reproduces the multicolored ballet of macaws frolicking in the depths of the Amazonian forest. It marks the very first gem-set table clock produced by the Manufacture.",https://www.instagram.com/p/DXcHMyIjMvK/?img_index=1,2026-05-06
patek_045,patek_phillipe,Patek Phillipe,luxury_watch,Switzerland,website_copy,instagram/rare handcrafts flamenco pocket watch campaign,advertisement_copy,2025-present,"This unique Rare Handcrafts pocket watch “Flamenco” Ref. 992/198 in yellow gold captures a ‘Bailaora’, a flamenco dancer, performing under the spotlight and the elegance of her movements.",https://www.instagram.com/p/DXcHHf6DEhw/?img_index=1,2026-05-06
tissot_001,tissot,Tissot,luxury_watch,Switzerland,website_copy,history,heritage_legacy,1853-modern,"Tissot, watchmakers blending tradition and pioneering spirit since 1853. Nestled in the Swiss mountains of Le Locle, Tissot has been crafting watches for more than 170 years.",https://www.tissotwatches.com/en-us/tissot-world-history.html,2026-02-09
tissot_002,tissot,Tissot,luxury_watch,Switzerland,website_copy,history,innovation,modern,"Every Tissot timepiece crafted in the heart of Switzerland embodies the perfect balance between heritage and innovation and stands as an enduring legacy defying the constraints of time. Going beyond watchmaking and timekeeping, Tissot stands by the side of everyone, in every moment, celebrating not only the achievements, but the journey itself.",https://www.tissotwatches.com/en-us/tissot-world-history.html,2026-02-09
tissot_003,tissot,Tissot,luxury_watch,Switzerland,website_copy,nba_partnership,sports_partnership,2015-modern,"Of the four major American sports, basketball is the most followed, loved, practiced and inspiring of all. Countless children and adults play hoops, wear the clothes and dream about dunking across the globe. A major global brand, Tissot has been the official Timekeeper of the NBA since 2015. Following up on its commitment to ambassadors such as the 18-season NBA veteran Tony Parker or multiple-time NBA All-Star player Damian Lillard also known as ""Dame Time"", Tissot deeply believes in the positive team values of the 5 on 5 game, and in its universal appeal.",https://www.tissotwatches.com/en-in/tissot-world-sport-partnerships.html,2026-02-13
tissot_004,tissot,Tissot,luxury_watch,Switzerland,website_copy,motogp_partnership,sports_timing,2001-modern,"After being involved in the fast world of race car driving, Tissot further strengthens its ties in motor sports by partnering with MotoGP™ and becoming its Official Timekeeper in 2001. Tissot’s association with the prestigious world events in the technological world of motorcycling reflects the nature of the company and its products, the technique behind its movements, and its desire, like those of the participants in these championships, to forever push boundaries.",https://www.tissotwatches.com/en-in/tissot-world-sport-partnerships.html,2026-02-13
tissot_005,tissot,Tissot,luxury_watch,Switzerland,website_copy,know_how,innovation,modern,"An automatic watch is powered by the energy of the person who wears it. Wrist movement enables the mechanism to run. The Powermatic 80 movement boasts 80 hours of power reserve, which is enough to continue telling time accurately even if the watch is not worn for three days. It is an innovative movement that outperforms the competition, whose movements generally provide 1.5 days of power reserve.",https://www.tissotwatches.com/en-in/tissot-world-know-how.html,2026-02-13
tissot_006,tissot,Tissot,luxury_watch,Switzerland,website_copy,swiss_made,technical_validation,modern,"All Tissot watches are certified with the « Swiss Made » quality label, testimony of know-how, impeccable quality, perfect aesthetics and technical innovations.",https://www.tissotwatches.com/en-in/tissot-world-know-how.html?srsltid=AfmBOopKG0pmpP7fkMJZO8jq6KW-jlq9tskvStX46q-T5E6ao34Ci8xH,2026-02-13
tissot_007,tissot,Tissot,luxury_watch,Switzerland,website_copy,stop_fake,brand_protection,modern,"'Be careful of counterfeit goods! Our corporate stores and our authorised retailers guarantee the real deal and offer an excellent customer service should you require assistance. We have a zero tolerance policy regarding fake products, and we are fighting against the production and supply of such watches in order to keep you, our customers, safe and satisfied with our brand. Please help us gain your trust by purchasing sensibly.""",https://www.tissotwatches.com/en-in/stop-fake,2026-02-13
tissot_008,tissot,Tissot,luxury_watch,Switzerland,website_copy,nba_watch_coverage,sports_positioning,modern,"On top of that, the NBA watch game has arguably never been better. The overall interest in and appreciation for the timepieces we talk about every day seem to have grown amongst NBA players in the days since we sat down with the likes of J.J. Redick and Andre Iguodala. To demonstrate, we zoomed in on the wrists of 16 of this year's All-Stars (including a very recent Talking Watches guest) to see what they've been wearing over the past few years.",https://www.hodinkee.com/articles/watches-of-the-2024-nba-all-stars,2026-02-13
tissot_009,tissot,Tissot,luxury_watch,Switzerland,website_copy,prx_powermatic_80_stell_gold_watchtime,technical_validation,modern,Its exhibition case back displays the self-winding Powermatic 80 movement with a namesake 80 hours of power reserve as well as an innovative Nivachron hairspring that improves the reliability and precision.,https://www.watchtime.com/brands/bicolor-watches/two-tone-twist-tissot-introduces-prx-powermatic-80-steel-18k-gold,2026-02-13
tissot_010,tissot,Tissot,luxury_watch,Switzerland,website_copy,brand_ambassadors,brand_positioning,modern,We are proud to introduce our Brand Ambassadors: athletes and artists whose achievements mirror the spirit of Tissot. Their incredible life paths stand as a testimony to inspire us all to push forward and follow our own path to success.,https://www.tissotwatches.com/en-in/tissot-world-ambassadors.html,2026-02-13
tissot_011,tissot,Tissot,luxury_watch,Switzerland,website_copy,warranty_service,longevity_commitment,modern,"The TISSOT S.A.’s customer service ensures the perfect maintenance of your TISSOT® watch. If your watch needs attention, rely on an official TISSOT® dealer or an authorized TISSOT® Service Center as set forth in the enclosed list: they can guarantee service according to TISSOT S.A.’s standards",https://www.tissotwatches.com/en-in/customer-service-warranty.html,2026-02-13
tissot_012,tissot,Tissot,luxury_watch,Switzerland,website_copy,sports_watches_for_men,brand_philosophy,modern,"Watchmaking and sports have a lot in common: dedication, performance and attention to detail. Tissot partners with athletes and competitions that embody this spirit. Discover our sport watches and bring precision, modernity and style to your wrist.",https://www.tissotwatches.com/en-in/men/categories/sport.html,2026-02-13
tissot_013,tissot,Tissot,luxury_watch,Switzerland,website_copy,pr516_collection,heritage_innovation,1970s-modern,"The PR516 collection marks a new chapter in Tissot's watchmaking history. Imagined as a reinterpretation of the 70s model, the collection features mechanical and quartz models in an updated vintage design.",https://www.tissotwatches.com/en-in/men/main-collections/tissot-pr516.html,2026-02-13
tissot_014,tissot,Tissot,luxury_watch,Switzerland,website_copy,t_touch_connect_sport,innovation,modern,Tissot T-Touch Connect Sport collection blends style and functionality. These fine watches are Swiss Made sports watches and designed for active individuals who value their well-being and appreciate a genuine timepiece on their wrist.,https://www.tissotwatches.com/en-in/collection/main-collections/tissot-t-touch-connect-sport.html,2026-02-13
tissot_015,tissot,Tissot,luxury_watch,Switzerland,website_copy,solar_watches,innovation,modern,Discover our collection of Tissot solar watches. These high-quality timepieces are powered by the light of the sun.,https://www.tissotwatches.com/en-in/collection/selections/solar-watches.html,2026-02-13
tissot_016,tissot,Tissot,luxury_watch,Switzerland,website_copy,T1374071104100,product_description,2021-present,"If you’re looking for a slim, smooth watch with an authentic ‘70s feel, look no further than the PRX Powermatic 80. Created for those with an eye for design and packed with twenty-first century features in a Tissot case shape from 1978, the PRX is a must-have on every watch fan’s wish list. The self-winding Powermatic 80 movement delivers reliability and precision thanks to the innovative Nivachron hairspring. With 80 hours of power reserve, it’s a modern movement designed to keep pace with busy lifestyles.",https://www.tissotwatches.com/en-in/T1374071104100.html,2026-05-13
tissot_017,tissot,Tissot,luxury_watch,Switzerland,website_copy,T1514221103100,product_description,2025-present,"First introduced in the mid-2000s, the PRC 100 was recognised for its striking design, carving out its place in Tissot’s collection. Today, it returns with a pioneering Lightmaster Solar Quartz movement, harnessing photovoltaic energy to fuel every second.With its 39mm stainless steel case and bold dodecagonal bezel, this model exudes confidence. Beneath its sleek sapphire crystal lies a solar-powered quartz movement, designed to recharge effortlessly from both natural and artificial light. The End of Energy indicator ensures optimal performance, while the watch’s 20mm strap compatibility allows wearers to personalise their style, whether through classic leather or modern Milanese options.",https://www.tissotwatches.com/en-in/T1514221103100.html,2026-05-13
